 ASCII output data for Electronics Workbench circuit lpf2.ewb
        Time           V1           V2           V3           V4
      2.7705      6.67206        6.472      6.47408      6.48284
       2.771      6.68818       6.4772      6.47436      6.48263
      2.7715      6.69872      6.48242      6.47475      6.48244
       2.772      6.70554      6.48756      6.47523      6.48226
      2.7725      6.71174      6.49262      6.47581       6.4821
       2.773      6.70802      6.49736      6.47647      6.48197
      2.7735      6.70306      6.50178       6.4772      6.48185
       2.774      6.69128      6.50573      6.47799      6.48176
      2.7745      6.67888      6.50921      6.47882      6.48168
       2.775      6.66524      6.51222      6.47968      6.48164
      2.7755      6.64788       6.5147      6.48056      6.48161
       2.776       6.6237       6.5165      6.48144       6.4816
      2.7765      6.60014      6.51768      6.48231      6.48162
       2.777      6.57906      6.51832      6.48315      6.48166
      2.7775      6.55427      6.51835      6.48395      6.48171
       2.778      6.52451       6.5177       6.4847      6.48179
      2.7785      6.50157      6.51655       6.4854      6.48188
       2.779      6.47925      6.51493      6.48602      6.48198
      2.7795      6.45755      6.51289      6.48656      6.48209
        2.78      6.44267       6.5106      6.48703      6.48221
      2.7805      6.42841      6.50809      6.48742      6.48234
       2.781      6.41601      6.50542      6.48773      6.48247
      2.7815      6.41105      6.50275      6.48797       6.4826
       2.782      6.40733      6.50013      6.48813      6.48274
      2.7825      6.40548       6.4976      6.48823      6.48287
       2.783      6.40795      6.49524      6.48827        6.483
      2.7835      6.41353      6.49313      6.48827      6.48313
       2.784      6.41787      6.49122      6.48822      6.48325
      2.7845      6.42841      6.48965      6.48814      6.48337
       2.785      6.43895       6.4884      6.48803      6.48349
      2.7855      6.45321      6.48756      6.48792       6.4836
       2.786      6.46809       6.4871       6.4878       6.4837
      2.7865      6.48297      6.48701      6.48768      6.48379
       2.787      6.50095      6.48736      6.48758      6.48389
      2.7875      6.52141      6.48817      6.48751      6.48398
       2.788      6.54311      6.48946      6.48748      6.48406
      2.7885      6.56357      6.49118      6.48748      6.48414
       2.789      6.58402      6.49331      6.48755      6.48423
      2.7895        6.602      6.49576      6.48766      6.48431
        2.79       6.6175      6.49847      6.48784       6.4844
      2.7905      6.63176       6.5014      6.48809      6.48449
       2.791      6.64168      6.50443      6.48839      6.48458
      2.7915      6.65036      6.50753      6.48876      6.48468
       2.792       6.6547      6.51059      6.48918      6.48479
      2.7925       6.6516      6.51345      6.48966      6.48491
       2.793      6.64478      6.51603      6.49018      6.48504
      2.7935      6.63548      6.51827      6.49073      6.48518
       2.794      6.61874      6.52002       6.4913      6.48533
      2.7945       6.5958      6.52115      6.49187      6.48549
       2.795      6.57411      6.52173      6.49243      6.48566
      2.7955      6.54869      6.52169      6.49297      6.48584
       2.796      6.51583      6.52087      6.49347      6.48602
      2.7965      6.48421      6.51936      6.49391      6.48621
       2.797      6.45135      6.51714      6.49429      6.48641
      2.7975      6.41539      6.51418      6.49458      6.48661
       2.798      6.38316       6.5106      6.49478      6.48681
      2.7985      6.34844      6.50637      6.49487      6.48701
       2.799      6.31496      6.50153      6.49484       6.4872
      2.7995      6.28396      6.49619       6.4947      6.48738
         2.8      6.25544      6.49042      6.49442      6.48755
      2.8005      6.23374      6.48439      6.49403      6.48771
       2.801      6.21205      6.47812       6.4935      6.48785
      2.8015      6.19593      6.47176      6.49285      6.48797
       2.802      6.18167      6.46533      6.49208      6.48807
      2.8025      6.17237      6.45897       6.4912      6.48815
       2.803      6.16307      6.45267      6.49021       6.4882
      2.8035      6.16183      6.44661      6.48913      6.48822
       2.804      6.16617      6.44092      6.48796      6.48821
      2.8045      6.17361      6.43565      6.48672      6.48818
       2.805      6.18601      6.43089      6.48542      6.48811
      2.8055      6.20027      6.42666      6.48408      6.48801
       2.806      6.21948      6.42307      6.48272      6.48788
      2.8065      6.23994      6.42009      6.48135      6.48772
       2.807      6.26598      6.41785      6.47998      6.48754
      2.8075       6.2914      6.41629      6.47864      6.48732
       2.808      6.32116      6.41547      6.47734      6.48707
      2.8085      6.35278      6.41543      6.47609      6.48681
       2.809      6.38873      6.41621      6.47491      6.48652
      2.8095      6.41849      6.41763      6.47382      6.48621
        2.81      6.44639      6.41963      6.47281      6.48588
      2.8105      6.47429      6.42218      6.47191      6.48554
       2.811      6.50219      6.42525      6.47112      6.48519
      2.8115      6.52327      6.42866      6.47043      6.48483
       2.812      6.54435      6.43239      6.46986      6.48446
      2.8125      6.56357       6.4364       6.4694      6.48409
       2.813      6.58031       6.4406      6.46906      6.48373
      2.8135       6.5927      6.44489      6.46882      6.48336
       2.814      6.60262      6.44922      6.46869      6.48301
      2.8145       6.6082      6.45346      6.46866      6.48266
       2.815      6.60882      6.45753      6.46872      6.48232
      2.8155      6.61068      6.46144      6.46887      6.48199
       2.816       6.6051      6.46505      6.46908      6.48167
      2.8165      6.59828      6.46832      6.46935      6.48137
       2.817      6.58836      6.47121      6.46968      6.48109
      2.8175      6.57597      6.47368      6.47004      6.48082
       2.818      6.56233      6.47571      6.47042      6.48056
      2.8185      6.54621      6.47727      6.47082      6.48033
       2.819      6.53195      6.47843      6.47122       6.4801
      2.8195      6.51025      6.47903      6.47162       6.4799
        2.82      6.49413      6.47922      6.47199       6.4797
      2.8205      6.47987      6.47907      6.47234      6.47953
       2.821      6.46809      6.47865      6.47266      6.47936
      2.8215      6.45631      6.47799      6.47294       6.4792
       2.822      6.44577      6.47711      6.47318      6.47905
      2.8225      6.43957      6.47612      6.47339      6.47892
       2.823      6.43399      6.47506      6.47356      6.47879
      2.8235      6.43213        6.474      6.47369      6.47866
       2.824      6.43399      6.47305      6.47379      6.47854
      2.8245      6.43709      6.47221      6.47386      6.47843
       2.825      6.44763      6.47166      6.47392      6.47832
      2.8255      6.45569      6.47134      6.47396      6.47821
       2.826      6.46437      6.47124      6.47399      6.47811
      2.8265      6.48049      6.47152      6.47403      6.47801
       2.827      6.49537      6.47215      6.47408      6.47791
      2.8275      6.51273      6.47316      6.47414      6.47782
       2.828      6.52389       6.4744      6.47423      6.47773
      2.8285      6.54125      6.47599      6.47436      6.47765
       2.829      6.55737      6.47789      6.47452      6.47757
      2.8295      6.57597      6.48015      6.47472       6.4775
        2.83       6.5927      6.48271      6.47498      6.47744
      2.8305      6.61068      6.48558      6.47529      6.47739
       2.831      6.62804      6.48873      6.47566      6.47735
      2.8315      6.64168      6.49207      6.47609      6.47732
       2.832      6.65594      6.49561      6.47658       6.4773
      2.8325      6.66772      6.49926      6.47714       6.4773
       2.833      6.67888      6.50303      6.47776      6.47731
      2.8335      6.68632      6.50681      6.47844      6.47733
       2.834      6.69128      6.51054      6.47918      6.47738
      2.8345      6.69438      6.51419      6.47997      6.47744
       2.835      6.69004      6.51758      6.48081      6.47752
      2.8355      6.68508      6.52072      6.48168      6.47763
       2.836      6.67826      6.52356      6.48259      6.47775
      2.8365      6.66276      6.52592      6.48351      6.47789
       2.837      6.65036      6.52789      6.48443      6.47805
      2.8375      6.63362       6.5294      6.48536      6.47822
       2.838      6.61502      6.53041      6.48626      6.47842
      2.8385      6.59456      6.53091      6.48714      6.47863
       2.839      6.57472      6.53093      6.48799      6.47886
      2.8395      6.55365      6.53047      6.48879       6.4791
        2.84      6.53009      6.52948      6.48953      6.47936
      2.8405      6.50653        6.528      6.49021      6.47962
       2.841      6.48235      6.52603      6.49082       6.4799
      2.8415      6.46065      6.52365      6.49135      6.48017
       2.842      6.44143      6.52093      6.49179      6.48046
      2.8425      6.42097      6.51787      6.49215      6.48074
       2.843      6.40362      6.51454      6.49242      6.48103
